review_text,star_rating,domain,restaurant_name
"Macdonald's is always a reliable choice when you want quick ,tasty food and a good price.The service is usually fast ,the staff are friendly and the restaurants are clean and confortable and the menu has something for everyone from classic Burgers a d fries to New seasonal items.",5,restaurant,Mcdonalds
"services Differ From Place To Place, but geenrally its good food.",5,restaurant,Mcdonalds
My favorite place to get dinner after midnight.,5,restaurant,Mcdonalds
I think McDonald is an incredible place to eat delicious and cheap because it have a good prices and the quality is ok.I recommend McDonald’s💗,5,restaurant,Mcdonalds
"McDonald’s is the best. The app and the discounts really help. I saved $7 while using the McDonalds app. I literally only order through the app from now on. Great food, great people.",5,restaurant,Mcdonalds
McDonald’s has always done right by me. Love all the new options that are on the menu recently,5,restaurant,Mcdonalds
"The cashier Manny was cool asf..he even went in his own pocket to help me out faster then i could ask ...friendly, polite, & non judgemental! And for the area of this location that means something to me..thank you",5,restaurant,Mcdonalds
"yes, very good and delightful.",5,restaurant,Mcdonalds
"I recently visited McDonald’s, and I had a fantastic experience! The service was quick and friendly, making my visit enjoyable from start to finish. I ordered the classic Big Mac meal, and it was delicious—perfectly cooked with all the classic flavors I love.The restaurant was clean and well-maintained, which added to the overall positive experience. I also appreciated the variety of menu options available, from their iconic burgers to healthier choices like salads and fruit.What stood out the most was the efficiency of the staff. My order was ready in no time, and they even checked to make sure everything was correct. It's great to see such commitment to customer service!Overall, I highly recommend McDonald’s for a satisfying meal at a great value. Whether you’re in the mood for a quick bite or a full meal, you can always count on McDonald’s to deliver!",5,restaurant,Mcdonalds
I had bought tea through the drive through on the mobile app. We were told to pull up and they would bring it to me soon. My wife and I waited and waited and waited. Finally I went in to find out if we had been forgotten. No. They were making it. After waiting I asked to see the manager. She informed me they were making it. After a time (twenty minutes) one of the line workers came to the front and told her it was broken and couldn't be fixed till the next day. They had no other beverages to offer as the carbonation didn't work on the sodas also. Now you might be saying. You rated them five? Well I contacted the store owner who made it right by giving my wife and I vouchers to get drinks. Yes all I wanted was what I paid for. He said he would address his staff. Management didn't just ignore. That's good business.,5,restaurant,Mcdonalds
I like Burger King. My favorite item is weirdly the fries.,5,restaurant,Burgerking
"Good morning to  everyone that work for the  Burger King Customer Center. I do hope that all of yous are doing ok this morning ok smile. Also I do hope that all of yous will have a very wonderful day ok smile. In ending I want to tell all of yous that Manager Samuel that work at the Burger King Store Number 22522 located at 7150 E Speedway Blvd in Tucson, AZ 85710 was very  very very very Professional Helpful and very  very Caring to me while he was processing my order for me ok smile. Last of all he was also the same to all his Staff members too ok smile. Finally I say that he has Excellent Communication Skills and yes he really  loves his job too ok smile. Now last of all Manage Samuel is always such a very Positive Role Model for all young and old Managers that work as a Manager for the very wonderful Burger King Company  Stores and also he's a very  very Positive  Representative for the  Burger King Company ok smile.Sincerely,Morris W Conway Jr",5,restaurant,Burgerking
"Good afternoon to  everyone that work for the  Burger King Company Customer Center. I do hope that all of yous are doing ok smile.Also I do hope that all of yous will have awonderful day ok smile. In ending I want to tell all of yous that Cashier name Juanita that work at the Burger King Store Number 22522 located at 1751 E Speedway Blvd, Tucson, AZ  85712 is always so very  very very very Professional Helpful and very  very Caring to me and others ok smile. Last of all Juanita is always such a very Positive Role Model for all young and old workers that work at the  Burger King Store Number  22522 mention above ok smile. Finally she's always a very very  very Positive Representative for the Burger King Company that she works for day in and day out ok smile.Now last of all take care ok smile.Sincerely,Morris W Conway Jr",5,restaurant,Burgerking
Great customer service gave me extra napkins for a bloody nose thank you,5,restaurant,Burgerking
"Good afternoon to  everyone that work for Burger King Customer Center. I do hope that all of yous are doing ok smile. Also I do hope that all of yous will have a very wonderful day enjoy ok smile. In ending I like to tell all of yous that the below people are always so very very  Professional Helpful and very very  Caring to me and  others too ok smile. Below are the names of such very wonderful people.*********************************************Terri, Crystal,  Amelia, Mistigue.*********************************************Last of all also the above names are  always such Positive Role Models for all young and old people that work for  the Burger King Co. ok smile. Finally all above have very  very  very Excellent Communication skills and yes all really love their job and all of  us always say JOB  WELL DONE ok smile.Now last of all the  people  mention  above are always such Positive  Representative for the  Burger King  Corporation that all of them  work for  day in and day out ok take care smile.Sincerely,AngelaAntonioAnthonyLarissaMorris W Conway Jr",5,restaurant,Burgerking
I go everyday here to eat. A preferred spot for tasty Cheap food. This place has an awesome atmosphere. I actually enjoyed my time I spent there.,5,restaurant,Burgerking
"Hi, I had amazing service by Wanda today.-Louis.",5,restaurant,Burgerking
"My go to choice when i eat out. Big, juicy burgers, grilled meat and delicious cheese and sauce. What more could you want?",5,restaurant,Burgerking
The burger king in Mableton Ga has excellent customer service and I am impressed with the food. Compared to a few months ago and with the new faces and smile's I really enjoy my visits alone or with all my friends and family there.,5,restaurant,Burgerking
Always enjoy BK. Their whopper is great!,5,restaurant,Burgerking
